Timestamp_uS,Position,P,I,D,Total_Adjustment,PWM_L,PWM_R,Est_Kp,Est_Kd
22598860,58,344,0,-104,240,0,255,0.100,1.793
22602176,0,350,0,104,454,0,255,0.100,1.793
22615416,583,291,0,-1049,-758,255,0,0.100,1.799
22618736,0,350,0,1049,1399,0,255,0.100,1.799
22641920,0,350,0,0,350,0,255,0.100,0.000
22645224,0,350,0,0,350,0,255,0.100,0.000
22648532,0,350,0,0,350,0,255,0.100,0.000
22665068,0,350,0,0,350,0,255,0.100,0.000
22668380,0,350,0,0,350,0,255,0.100,0.000
22671684,0,350,0,0,350,0,255,0.100,0.000
22684920,0,350,0,0,350,0,255,0.100,0.000
22688228,0,350,0,0,350,0,255,0.100,0.000
22691536,0,350,0,0,350,0,255,0.100,0.000
22708072,0,350,0,0,350,0,255,0.100,0.000
22711384,0,350,0,0,350,0,255,0.100,0.000
22714692,0,350,0,0,350,0,255,0.100,0.000
22731236,80,342,0,-41,301,0,255,0.100,0.512
22734552,119,338,0,-70,268,0,255,0.100,1.795
22737864,154,334,0,-63,271,0,255,0.100,1.800
22751100,420,308,0,-122,186,15,255,0.100,0.459
22754396,435,306,0,-27,279,0,255,0.100,1.800
22757692,442,305,0,-12,293,0,255,0.100,1.714
22774188,449,305,0,12,317,0,255,0.100,-1.714
22777480,442,305,0,12,317,0,255,0.100,1.714
22780776,470,303,0,-50,253,0,255,0.100,1.786
22797364,1418,208,0,-270,-62,255,139,0.100,0.285
22800664,1485,201,0,-120,81,120,255,0.100,1.791
22803956,1486,201,0,-1,200,1,255,0.100,1.000
22820436,1672,182,0,-205,-23,222,178,0.100,1.102
22823724,1931,156,0,-466,-310,255,0,0.099,1.799
22827036,2253,124,0,-579,-455,255,0,0.099,1.798
22843524,2472,102,0,25,127,72,255,0.099,-0.114
22846816,2473,102,0,-1,101,100,255,0.099,1.000
22850112,2465,103,0,14,117,83,255,0.100,1.750
22863288,2455,104,0,32,136,64,255,0.100,3.200
22866576,2466,103,0,-19,84,117,255,0.100,1.727
22869864,2507,99,0,-73,26,175,225,0.100,1.780
22889672,2513,98,0,18,116,84,255,0.099,-3.000
22892960,2506,99,0,12,111,88,255,0.100,1.714
22896252,2506,99,0,0,99,101,255,0.100,0.000
22912772,3076,42,0,-307,-265,255,0,0.099,0.539
22916108,3268,23,0,-345,-322,255,0,0.099,1.797
22919424,3394,10,0,-226,-216,255,0,0.094,1.794
22932616,3513,-1,0,-12,-13,213,187,0.077,0.101
22935912,3513,-1,0,0,-1,201,199,0.077,0.000
22939196,3540,-4,0,-48,-52,252,148,0.100,1.778
22955644,3526,-2,0,-12,-14,215,185,0.077,-0.857
22958936,3513,-1,0,23,22,178,222,0.077,1.769
22962232,3500,0,0,23,23,177,223,0.000,1.769
22978732,3046,45,0,378,423,0,255,0.099,0.833
22982056,2863,63,0,329,392,0,255,0.099,1.798
22985376,2715,78,0,266,344,0,255,0.099,1.797
22998588,2480,102,0,0,102,98,255,0.100,0.000
23001868,2485,101,0,-9,92,108,255,0.100,1.800
23005164,2500,100,0,-27,73,127,255,0.100,1.800
23021616,2486,101,0,12,113,86,255,0.100,0.857
23024908,2493,100,0,-12,88,112,255,0.099,1.714
23028200,2493,100,0,0,100,100,255,0.099,0.000
23044676,2623,87,0,-28,59,142,255,0.099,0.215
23047976,2780,72,0,-282,-210,255,0,0.100,1.796
23051300,3000,50,0,-396,-346,255,0,0.100,1.800
23064560,3500,0,0,-82,-82,255,118,0.000,0.164
23067848,3513,-1,0,-23,-24,224,176,0.077,1.769
23071144,3520,-2,0,-12,-14,214,186,0.100,1.714
23087592,3540,-4,0,-14,-18,218,182,0.100,0.700
23090880,3545,-4,0,-9,-13,213,187,0.089,1.800
23094168,3532,-3,0,23,20,180,220,0.094,1.769
23110608,3538,-3,0,-10,-13,214,186,0.079,1.667
23113904,3538,-3,0,0,-3,203,197,0.079,0.000
23117184,3533,-3,0,9,6,195,205,0.091,1.800
23136948,3529,-2,0,0,-2,202,198,0.069,0.000
23140236,3468,3,0,109,112,88,255,0.094,1.787
23160088,3118,38,0,79,117,83,255,0.099,0.226
23163404,3000,50,0,212,262,0,255,0.100,1.797
23183304,2927,57,0,-52,5,195,205,0.099,-0.712
23186628,3000,50,0,-131,-81,255,119,0.100,1.795
23206536,3430,7,0,-178,-171,255,29,0.100,0.414
23209840,3492,0,0,-111,-111,255,90,0.000,1.790
23226336,3523,-2,0,-16,-18,218,182,0.087,0.516
23229636,3529,-2,0,-10,-12,213,187,0.069,1.667
23249412,3514,-1,0,14,13,187,213,0.071,0.933
23252712,3515,-1,0,-1,-2,203,197,0.067,1.000
23269236,3186,31,0,183,214,0,255,0.099,0.556
23272564,3124,37,0,111,148,51,255,0.098,1.790
23292484,2540,96,0,-127,-31,231,169,0.100,-0.217
23295768,2517,98,0,41,139,61,255,0.100,1.783
23315560,2500,100,0,104,204,0,255,0.100,6.118
23318848,2469,103,0,55,158,42,255,0.100,1.774
23338628,2544,95,0,-28,67,134,255,0.099,0.373
23341916,2526,97,0,32,129,71,255,0.100,1.778
23361680,2436,106,0,27,133,67,255,0.100,0.300
23364976,2451,104,0,-27,77,123,255,0.099,1.800
23384768,2447,105,0,223,328,0,255,0.100,55.750
23388076,2507,99,0,-108,-9,208,192,0.100,1.800
23407860,2368,113,0,158,271,0,255,0.100,1.137
23411160,2283,121,0,153,274,0,255,0.099,1.800
23430988,1956,154,0,271,425,0,255,0.100,0.829
23434332,1888,161,0,122,283,0,255,0.100,1.794
23437656,1924,157,0,-64,93,108,255,0.100,1.778
23454272,1720,178,0,72,250,0,255,0.100,0.353
23457600,1688,181,0,57,238,0,255,0.100,1.781
23460936,1671,182,0,30,212,0,255,0.100,1.765
23474244,1670,183,0,0,183,17,255,0.100,0.000
23477560,1681,181,0,-19,162,38,255,0.100,1.727
23494176,1828,167,0,-93,74,127,255,0.100,0.633
23497492,1873,162,0,-81,81,119,255,0.100,1.800
23520764,2289,121,0,-79,42,159,241,0.100,0.190
23524048,2326,117,0,-66,51,150,250,0.100,1.784
23527328,2497,100,0,-307,-207,255,0,0.100,1.795
23540608,2660,84,0,-219,-135,255,65,0.100,1.344
23543904,2595,90,0,117,207,0,255,0.099,1.800
23563852,1810,169,0,86,255,0,255,0.100,0.110
23567184,1674,182,0,244,426,0,255,0.100,1.794
23570476,1757,174,0,-149,25,176,224,0.100,1.795
23587024,944,255,0,70,325,0,255,0.100,0.086
23590344,936,256,0,14,270,0,255,0.100,1.750
23593660,918,258,0,32,290,0,255,0.100,1.778
23606928,832,266,0,140,406,0,255,0.100,1.628
23610252,746,275,0,154,429,0,255,0.100,1.791
23633508,499,300,0,-12,288,0,255,0.100,-0.049
23636844,493,300,0,10,310,0,255,0.100,1.667
23640140,487,301,0,10,311,0,255,0.100,1.667
23656740,481,301,0,-12,289,0,255,0.100,-2.000
23660084,487,301,0,-10,291,0,255,0.100,1.667
23663376,488,301,0,-1,300,0,255,0.100,1.000
23676624,420,308,0,88,396,0,255,0.100,1.294
23679916,441,305,0,-37,268,0,255,0.100,1.762
23683264,434,306,0,12,318,0,255,0.100,1.714
23696492,468,303,0,1,304,0,255,0.100,-0.029
23699836,515,298,0,-84,214,0,255,0.100,1.787
23703176,570,293,0,-99,194,6,255,0.100,1.800
23722940,1520,198,0,-12,186,15,255,0.100,0.013
23726240,1520,198,0,0,198,2,255,0.100,0.000
23729520,1534,196,0,-25,171,29,255,0.100,1.786
23745988,1478,202,0,0,202,0,255,0.100,0.000
23749276,1522,197,0,-79,118,82,255,0.100,1.795
23752568,1656,184,0,-241,-57,255,144,0.100,1.799
23769100,2436,106,0,-198,-92,255,109,0.100,0.254
23772392,2467,103,0,-55,48,153,247,0.100,1.774
23775676,2481,101,0,-25,76,124,255,0.099,1.786
23788836,2479,102,0,25,127,73,255,0.100,12.500
23792124,2487,101,0,-14,87,114,255,0.100,1.750
23795412,2473,102,0,25,127,73,255,0.099,1.786
23811868,2500,100,0,-12,88,113,255,0.100,0.444
23815160,2492,100,0,14,114,85,255,0.099,1.750
23818460,2480,102,0,21,123,77,255,0.100,1.750
23834916,2612,88,0,-136,-48,248,152,0.099,1.030
23838216,2721,77,0,-196,-119,255,82,0.099,1.798
23841520,2851,64,0,-234,-170,255,31,0.099,1.800
23858068,3448,5,0,-190,-185,255,15,0.096,0.318
23861364,3500,0,0,-93,-93,255,107,0.000,1.788
23864692,3500,0,0,0,0,200,200,0.000,0.000
23877964,3530,-3,0,12,9,191,209,0.100,-0.400
23881248,3524,-2,0,10,8,192,208,0.083,1.667
23884532,3506,0,0,32,32,169,231,-0.000,1.778
23900996,3417,8,0,93,101,99,255,0.096,1.045
23904296,3321,17,0,172,189,10,255,0.095,1.792
23907592,3153,34,0,302,336,0,255,0.098,1.798
23924176,2487,101,0,-21,80,121,255,0.100,-0.032
23927460,2493,100,0,-10,90,111,255,0.099,1.667
23930744,2493,100,0,0,100,100,255,0.099,0.000
23947248,2500,100,0,0,100,100,255,0.100,-0.000
23950576,2487,101,0,23,124,76,255,0.100,1.769
23953912,2492,100,0,-9,91,109,255,0.099,1.800
23970460,2499,100,0,-1,99,102,255,0.100,0.143
23973796,2499,100,0,0,100,100,255,0.100,0.000
23977124,2524,97,0,-45,52,148,252,0.099,1.800
23990328,3136,36,0,-316,-280,255,0,0.099,0.516
23993644,3369,13,0,-419,-406,255,0,0.099,1.798
23996944,3481,1,0,-201,-200,255,1,0.053,1.795
24013488,3500,0,0,0,0,200,200,0.000,-0.000
24016748,3505,0,0,-9,-9,209,191,-0.000,1.800
24020036,3501,0,0,7,7,193,207,-0.000,1.750
24036600,3512,-1,0,0,-1,201,199,0.083,-0.000
24039924,3506,0,0,10,10,190,210,-0.000,1.667
24043204,3500,0,0,10,10,190,210,0.000,1.667
24062964,3512,-1,0,-10,-11,211,189,0.083,0.833
24066304,3512,-1,0,0,-1,201,199,0.083,0.000
24079528,3506,0,0,10,10,190,210,-0.000,1.667
24082860,3500,0,0,10,10,190,210,0.000,1.667
24086180,3523,-2,0,-41,-43,243,157,0.087,1.783
24102668,3512,-1,0,10,9,191,209,0.083,0.909
24105952,3518,-1,0,-10,-11,212,188,0.056,1.667
24109296,3524,-2,0,-10,-12,213,187,0.083,1.667
24129072,3431,6,0,27,33,167,233,0.087,0.290
24132360,3386,11,0,81,92,108,255,0.096,1.800
24152192,3185,31,0,55,86,113,255,0.098,0.274
24155500,3180,32,0,9,41,159,241,0.100,1.800
24175368,3290,21,0,-73,-52,252,148,0.100,0.664
24178668,3350,15,0,-108,-93,255,107,0.100,1.800
24195132,3518,-1,0,-32,-33,234,166,0.056,0.190
24198468,3518,-1,0,0,-1,201,199,0.056,0.000
24218308,3506,0,0,-10,-10,211,189,-0.000,-0.833
24221588,3512,-1,0,-10,-11,211,189,0.083,1.667
24241476,3506,0,0,10,10,190,210,-0.000,1.667
24244808,3512,-1,0,-10,-11,211,189,0.083,1.667
24264592,3506,0,0,9,9,192,208,-0.000,1.500
24267928,3505,0,0,1,1,199,201,-0.000,1.000
24287744,3425,7,0,14,21,179,221,0.093,0.175
24291032,3417,8,0,14,22,178,222,0.096,1.750
24307476,3442,5,0,5,10,189,211,0.086,-0.200
24310764,3455,4,0,-23,-19,218,182,0.089,1.769
24330532,3303,19,0,-84,-65,255,136,0.096,-0.553
24333840,3336,16,0,-59,-43,243,157,0.098,1.788
24353768,3674,-17,0,-313,-330,255,0,0.098,0.926
24357088,3802,-30,0,-230,-260,255,0,0.099,1.797
24376960,3513,-1,0,12,11,189,211,0.077,0.042
24380252,3493,0,0,36,36,164,236,0.000,1.800
24400016,3358,14,0,82,96,104,255,0.099,0.607
24403316,3341,15,0,30,45,154,246,0.094,1.765
24419792,3405,9,0,-34,-25,224,176,0.095,0.531
24423080,3583,-8,0,-320,-328,255,0,0.096,1.798
24443040,3526,-2,0,7,5,196,204,0.077,0.123
24446328,3525,-2,0,1,-1,200,200,0.080,1.000
24462768,3540,-4,0,-25,-29,229,171,0.100,1.667
24466056,3539,-3,0,1,-2,202,198,0.077,1.000
24489164,3518,-1,0,-10,-11,212,188,0.056,-0.476
24492500,3518,-1,0,0,-1,201,199,0.056,0.000
24495776,3518,-1,0,0,-1,201,199,0.056,0.000
24509008,3506,0,0,0,0,200,200,-0.000,0.000
24512272,3523,-2,0,-30,-32,232,168,0.087,1.765
24531996,3512,-1,0,-1,-2,203,197,0.083,-0.091
24535336,3518,-1,0,-10,-11,212,188,0.056,1.667
24555192,3511,-1,0,12,11,189,211,0.091,1.714
24558480,3524,-2,0,-23,-25,225,175,0.083,1.769
24561824,3511,-1,0,23,22,178,222,0.091,1.769
24578476,3530,-3,0,0,-3,203,197,0.100,-0.000
24581808,3536,-3,0,-10,-13,214,186,0.083,1.667
24585096,3537,-3,0,-1,-4,205,195,0.081,1.000
24601620,3524,-2,0,-23,-25,225,175,0.083,-1.769
24604960,3537,-3,0,-23,-26,227,173,0.081,1.769
24608252,3525,-2,0,21,19,181,219,0.080,1.750
24624756,3507,0,0,-1,-1,202,198,-0.000,-0.056
24628048,3531,-3,0,-43,-46,246,154,0.097,1.792
24631344,3550,-5,0,-34,-39,239,161,0.100,1.789
24647776,3543,-4,0,-21,-25,225,175,0.093,-3.000
24651068,3524,-2,0,34,32,169,231,0.083,1.789
24654352,3512,-1,0,21,20,180,220,0.083,1.750
24667596,3518,-1,0,-10,-11,212,188,0.056,1.667
24670884,3523,-2,0,-9,-11,211,189,0.087,1.800
24674172,3523,-2,0,0,-2,202,198,0.087,0.000
24690656,3524,-2,0,-12,-14,215,185,0.083,12.000
24694000,3518,-1,0,10,9,192,208,0.056,1.667
24697288,3524,-2,0,-10,-12,213,187,0.083,1.667
24710444,3451,4,0,50,54,145,255,0.082,0.685
24713740,3444,5,0,12,17,182,218,0.089,1.714
24717032,3450,5,0,-10,-5,205,195,0.100,1.667
24736796,3473,2,0,-14,-12,211,189,0.074,0.609
24740088,3467,3,0,10,13,186,214,0.091,1.667
24743376,3455,4,0,21,25,174,226,0.089,1.750
24756544,3451,4,0,14,18,181,219,0.082,3.500
24759836,3451,4,0,0,4,196,204,0.082,0.000
24763124,3443,5,0,14,19,180,220,0.088,1.750
24779604,3423,7,0,3,10,189,211,0.091,0.150
24782908,3419,8,0,7,15,185,215,0.099,1.750
24786208,3423,7,0,-7,0,200,200,0.091,1.750
24802704,3421,7,0,-30,-23,222,178,0.089,-15.000
24806004,3424,7,0,-5,2,198,202,0.092,1.667
24809304,3454,4,0,-54,-50,249,151,0.087,1.800
24825772,3520,-2,0,-36,-38,238,162,0.100,0.545
24829072,3520,-2,0,0,-2,202,198,0.100,0.000
24832356,3518,-1,0,3,2,199,201,0.056,1.500
24845512,3512,-1,0,23,22,178,222,0.083,3.833
24848804,3506,0,0,10,10,190,210,-0.000,1.667
24852096,3500,0,0,10,10,190,210,0.000,1.667
24868572,3388,11,0,66,77,123,255,0.098,0.589
24871876,3331,16,0,102,118,81,255,0.095,1.789
24875188,3318,18,0,23,41,159,241,0.099,1.769
24891756,3183,31,0,25,56,144,255,0.098,0.185
24895072,3184,31,0,-1,30,171,229,0.098,1.000
24898392,3178,32,0,10,42,157,243,0.099,1.667
24914972,3375,12,0,-149,-137,255,64,0.096,0.756
24918284,3447,5,0,-129,-124,255,76,0.094,1.792
24921584,3522,-2,0,-135,-137,255,63,0.091,1.800
24938044,3557,-5,0,-18,-23,223,177,0.088,0.514
24941328,3536,-3,0,37,34,166,234,0.083,1.762
24944616,3558,-5,0,-39,-44,245,155,0.086,1.773
24957776,3546,-4,0,7,3,198,202,0.087,0.583
24961076,3539,-3,0,12,9,192,208,0.077,1.714
24964364,3519,-1,0,36,35,166,234,0.053,1.800
24980856,3523,-2,0,-9,-11,211,189,0.087,2.250
24984196,3500,0,0,41,41,159,241,0.000,1.783
24987468,3500,0,0,0,0,200,200,0.000,0.000
25003960,3493,0,0,34,34,166,234,0.000,4.857
25007260,3424,7,0,124,131,69,255,0.092,1.797
25010560,3373,12,0,91,103,96,255,0.094,1.784
25027112,2953,54,0,169,223,0,255,0.099,0.402
25030432,2831,66,0,219,285,0,255,0.099,1.795
25033756,2662,83,0,304,387,0,255,0.099,1.799
25053540,2453,104,0,91,195,4,255,0.099,0.435
25056828,2508,99,0,-99,0,200,200,0.100,1.800
25070020,2450,105,0,19,124,76,255,0.100,0.328
25073316,2283,121,0,300,421,0,255,0.099,1.796
25076628,2035,146,0,446,592,0,255,0.100,1.798
25093132,1478,202,0,0,202,0,255,0.100,0.000
25096420,1486,201,0,-14,187,13,255,0.100,1.750
25099720,1464,203,0,39,242,0,255,0.100,1.773
25119512,1002,249,0,329,578,0,255,0.100,0.712
25122856,875,262,0,228,490,0,255,0.100,1.795
25142736,456,304,0,102,406,0,255,0.100,0.243
25146032,463,303,0,-12,291,0,255,0.100,1.714
25165880,475,302,0,1,303,0,255,0.100,-0.083
25169176,468,303,0,12,315,0,255,0.100,1.714
25208816,469,303,0,-10,293,0,255,0.100,10.000
25212164,462,303,0,12,315,0,255,0.100,1.714
25232076,877,262,0,-489,-227,255,0,0.100,1.178
25235420,1032,246,0,-279,-33,232,168,0.100,1.800
25255400,907,259,0,0,259,0,255,0.100,0.000
25258724,891,260,0,28,288,0,255,0.100,1.750
25278688,909,259,0,113,372,0,255,0.100,-6.278
25282008,953,254,0,-79,175,25,255,0.100,1.795
25298584,998,250,0,-48,202,0,255,0.100,1.067
25301900,1023,247,0,-45,202,0,255,0.100,1.800
25321832,1281,221,0,-199,22,178,222,0.100,0.771
25325160,1330,217,0,-88,129,72,255,0.100,1.796
25345080,1575,192,0,10,202,0,255,0.100,-0.041
25348372,1571,192,0,7,199,0,255,0.100,1.750
25368220,1908,159,0,-261,-102,255,99,0.100,0.774
25371508,2099,140,0,-343,-203,255,0,0.100,1.796
25391308,2476,102,0,0,102,98,255,0.100,-0.000
25394600,2468,103,0,14,117,83,255,0.100,1.750
25411144,2476,102,0,-16,86,114,255,0.100,2.000
25414444,2475,102,0,1,103,96,255,0.100,1.000
25434296,2465,103,0,1,104,95,255,0.100,0.100
25437608,2467,103,0,-3,100,101,255,0.100,1.500
25454144,2550,95,0,-12,83,118,255,0.100,0.145
25457452,2576,92,0,-46,46,155,245,0.100,1.769
25477360,3214,28,0,-297,-269,255,0,0.098,0.466
25480688,3316,18,0,-183,-165,255,35,0.098,1.794
25503896,3142,35,0,277,312,0,255,0.098,1.592
25507224,2941,55,0,361,416,0,255,0.098,1.796
25510556,2732,76,0,376,452,0,255,0.099,1.799
25523836,2491,100,0,0,100,100,255,0.099,0.000
25527132,2482,101,0,16,117,82,255,0.099,1.778
25546968,2491,100,0,-30,70,130,255,0.099,3.333
25550268,2483,101,0,14,115,84,255,0.099,1.750
25553568,2481,101,0,3,104,95,255,0.099,1.500
25570112,2538,96,0,-68,28,173,227,0.100,1.193
25573424,2670,83,0,-237,-154,255,46,0.100,1.795
25576740,2805,69,0,-243,-174,255,27,0.099,1.800
25593380,3393,10,0,172,182,17,255,0.093,-0.293
25596700,3460,4,0,-120,-116,255,84,0.100,1.791
25600024,3500,0,0,-72,-72,255,128,0.000,1.800
25613264,3527,-2,0,0,-2,202,198,0.074,-0.000
25616572,3527,-2,0,0,-2,202,198,0.074,0.000
25619876,3527,-2,0,0,-2,202,198,0.074,0.000
25636424,3527,-2,0,-1,-3,204,196,0.074,0.000
25639736,3528,-2,0,-1,-3,204,196,0.071,1.000
25643060,3509,0,0,34,34,167,233,-0.000,1.789
25659632,3454,4,0,-118,-114,255,86,0.087,-2.145
25662956,3479,2,0,-45,-43,242,158,0.095,1.800
25666264,3389,11,0,162,173,27,255,0.099,1.800
25682860,3099,40,0,1,41,159,241,0.100,0.003
25686196,3093,40,0,10,50,149,251,0.098,1.667
25689520,3000,50,0,167,217,0,255,0.100,1.796
25702844,3093,40,0,-5,35,165,235,0.098,0.054
25706168,3098,40,0,-9,31,169,231,0.100,1.800
25709496,3096,40,0,3,43,156,244,0.099,1.500
25726132,3468,3,0,-158,-155,255,45,0.094,0.425
25729452,3466,3,0,3,6,193,207,0.088,1.500
25732772,3378,12,0,158,170,30,255,0.098,1.795
25749344,3509,0,0,0,0,200,200,-0.000,-0.000
25752652,3510,-1,0,-1,-2,202,198,0.100,1.000
25755972,3520,-2,0,-18,-20,220,180,0.100,1.800
25769244,3457,4,0,39,43,157,243,0.093,0.619
25772556,3479,2,0,-39,-37,237,163,0.095,1.773
25775872,3477,2,0,3,5,195,205,0.087,1.500
25795800,3409,9,0,-34,-25,225,175,0.099,-0.500
25799124,3332,16,0,138,154,45,255,0.095,1.792
25802448,3197,30,0,243,273,0,255,0.099,1.800
25819100,3000,50,0,0,50,150,250,0.100,0.000
25822420,3000,50,0,0,50,150,250,0.100,0.000
25825732,3000,50,0,0,50,150,250,0.100,0.000
25839016,3208,29,0,-142,-113,255,87,0.099,0.683
25842336,3311,18,0,-185,-167,255,34,0.095,1.796
25845648,3362,13,0,-91,-78,255,123,0.094,1.784
25862172,3534,-3,0,-21,-24,224,176,0.088,0.122
25865472,3526,-2,0,14,12,189,211,0.077,1.750
25868768,3543,-4,0,-30,-34,234,166,0.093,1.765
25908328,3512,-1,0,27,26,175,225,0.083,0.871
25911652,3332,16,0,324,340,0,255,0.095,1.800
25914980,3099,40,0,419,459,0,255,0.100,1.798
25931548,2341,115,0,30,145,54,255,0.099,0.040
25934856,2392,110,0,-91,19,181,219,0.099,1.784
25938148,2404,109,0,-21,88,112,255,0.099,1.750
25951352,1926,157,0,687,844,0,255,0.100,1.437
25954652,1639,186,0,516,702,0,255,0.100,1.798
25957948,1463,203,0,316,519,0,255,0.100,1.795
25974448,1316,218,0,210,428,0,255,0.100,1.429
25977744,1150,235,0,298,533,0,255,0.100,1.795
25981096,950,255,0,360,615,0,255,0.100,1.800
25997660,469,303,0,-23,280,0,255,0.100,-0.048
26000960,475,302,0,-10,292,0,255,0.100,1.667
26004260,464,303,0,19,322,0,255,0.100,1.727
26017540,663,283,0,28,311,0,255,0.100,-0.141
26020836,449,305,0,385,690,0,255,0.100,1.799
26024140,449,305,0,0,305,0,255,0.100,0.000
26040648,592,290,0,-486,-196,255,5,0.100,3.399
26063896,0,350,0,835,1185,0,255,0.100,1.410
26067212,0,350,0,0,350,0,255,0.100,0.000
26070532,595,290,0,-1071,-781,255,0,0.100,1.800
26087156,1151,234,0,-1294,-1060,255,0,0.100,2.327
26090500,957,254,0,349,603,0,255,0.100,1.799
26093840,0,350,0,1722,2072,0,255,0.100,1.799
26106852,0,350,0,0,350,0,255,0.100,0.000
26110112,0,350,0,0,350,0,255,0.100,0.000
26113368,0,350,0,0,350,0,255,0.100,0.000
26129668,0,350,0,0,350,0,255,0.100,0.000
26132928,0,350,0,0,350,0,255,0.100,0.000
26136188,0,350,0,0,350,0,255,0.100,0.000
26152484,0,350,0,0,350,0,255,0.100,0.000
26155748,0,350,0,0,350,0,255,0.100,0.000
26159008,0,350,0,0,350,0,255,0.100,0.000
26178508,0,350,0,0,350,0,255,0.100,0.000
26181760,0,350,0,0,350,0,255,0.100,0.000
350,0,350,0,0,350,0,0,0.100,0.000
26201248,0,350,0,0,350,0,255,0.100,0.000
26204492,0,350,0,0,350,0,255,0.100,0.000
350,0,350,0,0,350,0,0,0.100,0.000
26223980,0,350,0,0,350,0,255,0.100,0.000
26227228,0,350,0,0,350,0,255,0.100,0.000
26246792,0,350,0,0,350,0,255,0.100,0.000
26250052,0,350,0,0,350,0,255,0.100,0.000
26269904,0,350,0,0,350,0,255,0.100,0.000
26273228,0,350,0,0,350,0,255,0.100,0.000
26289832,476,302,0,-295,7,193,207,0.100,0.620
26293128,470,303,0,10,313,0,255,0.100,1.667
26313036,731,276,0,-415,-139,255,62,0.100,1.590
26316336,1329,217,0,-1076,-859,255,0,0.100,1.799
26336168,1530,197,0,-23,174,27,255,0.100,0.114
26339468,1668,183,0,-248,-65,255,135,0.100,1.797
26356004,2487,101,0,-10,91,110,255,0.100,0.012
26359336,2493,100,0,-10,90,111,255,0.099,1.667
26382500,2958,54,0,-376,-322,255,0,0.100,0.809
26385816,3097,40,0,-250,-210,255,0,0.099,1.799
26402404,3500,0,0,-439,-439,255,0,0.000,1.089
26405680,3500,0,0,0,0,200,200,0.000,0.000
26425444,3500,0,0,0,0,200,200,0.000,0.000
26428752,3455,4,0,81,85,115,255,0.089,1.800
26448616,2584,91,0,10,101,98,255,0.099,0.011
26451920,2638,86,0,-97,-11,210,190,0.100,1.796
26471760,2500,100,0,0,100,100,255,0.100,0.000
26475080,2500,100,0,0,100,100,255,0.100,0.000
26478348,2500,100,0,0,100,100,255,0.100,0.000
26494828,2505,99,0,-9,90,110,255,0.099,1.800
26498124,2512,98,0,-12,86,114,255,0.099,1.714
26501460,2587,91,0,-135,-44,243,157,0.100,1.800
26514648,2937,56,0,-286,-230,255,0,0.099,0.817
26517964,3017,48,0,-144,-96,255,105,0.099,1.800
26537892,3206,29,0,183,212,0,255,0.099,-0.968
26541236,3246,25,0,-72,-47,246,154,0.098,1.800
26544568,3481,1,0,-423,-422,255,0,0.053,1.800
26561216,3481,1,0,45,46,154,246,0.053,0.000
26564500,3475,2,0,10,12,187,213,0.080,1.667
26567788,3456,4,0,34,38,162,238,0.091,1.789
26580960,3316,18,0,331,349,0,255,0.098,2.364
26584304,3349,15,0,-59,-44,244,156,0.099,1.788
26604160,2877,62,0,262,324,0,255,0.100,0.555
26607484,2793,70,0,151,221,0,255,0.099,1.798
26610800,2734,76,0,106,182,18,255,0.099,1.797
26627292,2630,87,0,-16,71,130,255,0.100,-0.154
26630588,2653,84,0,-41,43,157,243,0.099,1.783
26633884,2697,80,0,-79,1,199,201,0.100,1.795
26650412,3000,50,0,-185,-135,255,65,0.100,0.611
26653732,3156,34,0,-280,-246,255,0,0.099,1.795
26657048,3299,20,0,-257,-237,255,0,0.100,1.797
26673620,3500,0,0,1,1,199,201,0.000,-0.005
26676892,3500,0,0,0,0,200,200,0.000,0.000
26680152,3500,0,0,0,0,200,200,0.000,0.000
26696684,3506,0,0,9,9,192,208,-0.000,-1.500
26700024,3512,-1,0,-10,-11,211,189,0.083,1.667
26703360,3506,0,0,10,10,190,210,-0.000,1.667
26719800,3336,16,0,9,25,175,225,0.098,0.053
26723100,3299,20,0,66,86,114,255,0.100,1.784
26726412,3228,27,0,127,154,45,255,0.099,1.789
26739672,2865,63,0,72,135,65,255,0.099,0.198
26742992,2800,70,0,117,187,13,255,0.100,1.800
26746300,2778,72,0,39,111,89,255,0.100,1.773
26762844,2827,67,0,-118,-51,251,149,0.100,2.408
26766152,2863,63,0,-64,-1,201,199,0.099,1.778
26769476,2892,60,0,-52,8,192,208,0.099,1.793
26786036,3373,12,0,-234,-222,255,0,0.094,0.486
26789340,3473,2,0,-180,-178,255,23,0.074,1.800
26792632,3518,-1,0,-81,-82,255,118,0.056,1.800
26805876,3524,-2,0,-10,-12,213,187,0.083,1.667
26809160,3529,-2,0,-9,-11,211,189,0.069,1.800
26812452,3536,-3,0,-12,-15,216,184,0.083,1.714
26828896,3536,-3,0,0,-3,203,197,0.083,0.000
26832176,3531,-3,0,9,6,195,205,0.097,1.800
26835512,3530,-3,0,1,-2,201,199,0.100,1.000
26851932,3518,-1,0,10,9,192,208,0.056,0.833
26855216,3523,-2,0,-9,-11,211,189,0.087,1.800
26858508,3500,0,0,41,41,159,241,0.000,1.783
26875048,3530,-3,0,-10,-13,213,187,0.100,0.333
26878384,3530,-3,0,0,-3,203,197,0.100,0.000
26881660,3525,-2,0,9,7,194,206,0.080,1.800
26898104,3520,-2,0,-1,-3,203,197,0.100,-0.200
26901396,3513,-1,0,12,11,189,211,0.077,1.714
26904692,3506,0,0,12,12,189,211,-0.000,1.714
