Timestamp_uS,Position,P,I,D,Total_Adjustment,PWM_L,PWM_R
19798644,3519,-2,0,13,11,190,210
19801936,3461,5,0,29,34,166,234
19821756,2578,138,0,46,184,16,255
19825048,2550,142,0,14,156,44,255
19841532,2545,143,0,-12,131,69,255
19844828,2493,151,0,26,177,23,255
19864688,2431,160,0,-7,153,48,255
19867984,2429,160,0,1,161,39,255
19887752,2487,151,0,9,160,39,255
19891044,2500,150,0,-6,144,57,255
19910804,2506,149,0,-9,140,61,255
19914096,2527,145,0,-10,135,65,255
19933940,3233,40,0,-100,-60,255,140
19937252,3421,11,0,-94,-83,255,118
19957096,3524,-3,0,3,0,200,200
19960432,3549,-7,0,-12,-19,219,181
19963720,3467,4,0,41,45,155,245
19976972,4141,-96,0,-58,-154,255,46
19980284,4277,-116,0,-68,-184,255,16
20000104,4475,-146,0,6,-140,255,60
20003440,4475,-146,0,0,-146,255,54
20023180,4398,-134,0,69,-65,255,135
20026484,4251,-112,0,73,-39,239,161
20029784,4158,-98,0,46,-52,252,148
20046296,3549,-7,0,-60,-67,255,133
20049588,3549,-7,0,0,-7,207,193
20052868,3542,-6,0,3,-3,202,198
20069388,3028,70,0,126,196,4,255
20072696,2671,124,0,178,302,0,255
20076008,2401,164,0,135,299,0,255
20089220,2476,153,0,-14,139,61,255
20092508,2437,159,0,19,178,22,255
20095796,2415,162,0,11,173,27,255
20112340,1653,277,0,68,345,0,255
20135524,1518,297,0,0,297,0,255
20138816,1542,293,0,-12,281,0,255
20155324,1715,267,0,-49,218,0,255
20158636,1814,252,0,-49,203,0,255
20161944,1917,237,0,-51,186,15,255
20178460,2455,156,0,3,159,40,255
20181756,2429,160,0,13,173,27,255
20185048,2419,162,0,5,167,33,255
20201576,2939,84,0,-158,-74,255,127
20204896,3182,47,0,-121,-74,255,127
20208208,3437,9,0,-127,-118,255,82
20224684,3610,-16,0,-36,-52,253,147
20227980,3847,-52,0,-118,-170,255,30
20247832,4500,-150,0,0,-150,255,50
20251156,4506,-150,0,-3,-153,255,47
20254444,4594,-164,0,-44,-208,255,0
20270984,5295,-269,0,-78,-347,255,0
20274296,5366,-279,0,-35,-314,255,0
20277600,5418,-287,0,-26,-313,255,0
20294092,5461,-294,0,-3,-297,255,0
20297388,5491,-298,0,-15,-313,255,0
20300692,5482,-297,0,4,-293,255,0
20313952,5134,-245,0,64,-181,255,20
20317272,5031,-229,0,51,-178,255,22
20320588,4893,-208,0,69,-139,255,61
20337128,4462,-144,0,9,-135,255,66
20340420,4482,-147,0,-10,-157,255,43
20343708,4481,-147,0,0,-147,255,54
20360268,3570,-10,0,153,143,57,255
20363560,3524,-3,0,23,20,181,219
20366896,3517,-2,0,3,1,200,200
20383384,2831,100,0,143,243,0,255
20386700,2493,151,0,169,320,0,255
20390004,2482,152,0,5,157,42,255
20406528,2234,189,0,83,272,0,255
20409840,2022,221,0,106,327,0,255
20413160,1855,246,0,83,329,0,255
20426376,1517,297,0,6,303,0,255
20429672,1517,297,0,0,297,0,255
20432964,1517,297,0,0,297,0,255
20449584,1518,297,0,-3,294,0,255
20452932,1500,300,0,9,309,0,255
20456228,1505,299,0,-2,297,0,255
20469508,1517,297,0,-2,295,0,255
20472804,1543,293,0,-13,280,0,255
20476160,1671,274,0,-64,210,0,255
20492692,2399,165,0,-63,102,99,255
20495984,2476,153,0,-38,115,85,255
20499272,2494,150,0,-9,141,59,255
20515804,2774,108,0,-119,-11,210,190
20519108,2986,77,0,-106,-29,228,172
20522416,3192,46,0,-103,-57,255,144
20538972,3530,-4,0,-26,-30,231,169
20542260,3600,-15,0,-35,-50,250,150
20545556,3671,-25,0,-35,-60,255,139
20562124,4275,-116,0,3,-113,255,88
20565468,4500,-150,0,-112,-262,255,0
20568756,4500,-150,0,0,-150,255,50
20605152,5259,-263,0,-68,-331,255,0
20608460,5483,-297,0,-112,-409,255,0
20611768,5473,-295,0,5,-290,255,0
20628340,5320,-273,0,-82,-355,255,0
20631656,5261,-264,0,29,-235,255,0
20634972,5142,-246,0,59,-187,255,14
20648204,4534,-155,0,65,-90,255,110
20651492,4500,-150,0,17,-133,255,67
20654780,4486,-147,0,7,-140,255,60
20671288,4367,-130,0,43,-87,255,113
20674592,4199,-104,0,84,-20,220,180
20677896,4026,-78,0,86,8,193,207
20701084,3335,24,0,72,96,103,255
20704384,3088,61,0,123,184,15,255
20720912,2493,151,0,-2,149,52,255
20724248,2475,153,0,9,162,38,255
20744036,1977,228,0,40,268,0,255
20747360,1902,239,0,37,276,0,255
20767212,1688,271,0,-6,265,0,255
20770520,1687,271,0,0,271,0,255
20787044,2121,206,0,-53,153,47,255
20790352,2142,203,0,-10,193,7,255
20810212,2481,152,0,-9,143,57,255
20813496,2494,150,0,-6,144,56,255
20833268,3536,-5,0,-8,-13,213,187
20836608,3518,-2,0,9,7,194,206
20856416,4468,-145,0,-107,-252,255,0
20859700,4488,-148,0,-10,-158,255,42
20879532,4723,-183,0,-75,-258,255,0
20882840,5007,-226,0,-142,-368,255,0
20899372,5480,-297,0,-6,-303,255,0
20902672,5480,-297,0,0,-297,255,0
20925772,5499,-299,0,0,-299,255,0
20929108,5475,-296,0,12,-284,255,0
20945660,5337,-275,0,56,-219,255,0
20948968,5215,-257,0,61,-196,255,4
20968828,4481,-147,0,0,-147,255,53
20972156,4493,-148,0,-6,-154,255,46
20991960,3837,-50,0,115,65,136,255
20995276,3542,-6,0,147,141,59,255
20998616,3536,-5,0,3,-2,202,198
21015104,3146,53,0,147,200,0,255
21018416,2908,88,0,119,207,0,255
21021740,2532,145,0,188,333,0,255
21038284,2463,155,0,15,170,30,255
21041620,2326,176,0,68,244,0,255
21044916,2201,194,0,62,256,0,255
21058148,1518,297,0,40,337,0,255
21061444,1505,299,0,6,305,0,255
21081372,1505,299,0,-5,294,0,255
21084720,1500,300,0,2,302,0,255
21088012,1500,300,0,0,300,0,255
21101272,1523,296,0,-11,285,0,255
21104568,1529,295,0,-3,292,0,255
21124452,2374,168,0,-112,56,144,255
21170752,3716,-32,0,-87,-119,255,81
21174052,4005,-75,0,-144,-219,255,0
21177380,4351,-127,0,-173,-300,255,0
21193892,4559,-158,0,-36,-194,255,6
21197184,4762,-189,0,-101,-290,255,0
21200492,5025,-228,0,-131,-359,255,0
21217016,5511,-301,0,-2,-303,255,0
21220312,5512,-301,0,0,-301,255,0
21223660,5499,-299,0,6,-293,255,0
21236852,5505,-300,0,-3,-303,255,0
21240156,5505,-300,0,0,-300,255,0
21243440,5506,-300,0,0,-300,255,0
21259916,5499,-299,0,0,-299,255,0
21263204,5486,-297,0,6,-291,255,0
21266512,5524,-303,0,-19,-322,255,0
21283032,5459,-293,0,0,-293,255,0
21286320,5353,-277,0,53,-224,255,0
21289628,5192,-253,0,80,-173,255,27
21306184,4511,-151,0,-5,-156,255,43
21309480,4469,-145,0,21,-124,255,76
21312768,4462,-144,0,3,-141,255,60
21329276,3536,-5,0,28,23,177,223
21332608,3523,-3,0,6,3,197,203
21335896,3524,-3,0,0,-3,204,196
21352420,2506,149,0,16,165,35,255
21355756,2500,150,0,3,153,47,255
21359100,2481,152,0,9,161,38,255
21372304,1808,253,0,138,391,0,255
21375616,1574,288,0,117,405,0,255
21378916,1518,297,0,28,325,0,255
21395516,1519,297,0,-13,284,0,255
21398816,1518,297,0,0,297,0,255
21402112,1512,298,0,3,301,0,255
21418656,1493,301,0,0,301,0,255
21421956,1500,300,0,-3,297,0,255
21425268,1513,298,0,-6,292,0,255
21438480,1524,296,0,-9,287,0,255
21441780,1511,298,0,6,304,0,255
21445128,1537,294,0,-13,281,0,255
21464936,1872,244,0,-93,151,50,255
21468256,1996,225,0,-62,163,37,255
21471572,2224,191,0,-114,77,123,255
21488100,2493,151,0,-5,146,55,255
21491392,2627,130,0,-67,63,137,255
21494696,2900,90,0,-136,-46,246,154
21507900,3542,-6,0,-6,-12,212,188
21511196,3549,-7,0,-3,-10,210,190
21514484,3640,-21,0,-45,-66,255,134
21531044,4468,-145,0,9,-136,255,65
21534332,4500,-150,0,-16,-166,255,34
21537616,4505,-150,0,-2,-152,255,47
21550832,5367,-280,0,-131,-411,255,0
21554136,5475,-296,0,-54,-350,255,0
21557436,5499,-299,0,-12,-311,255,0
21574108,5500,-300,0,0,-300,255,0
21577392,5500,-300,0,0,-300,255,0
21580672,5500,-300,0,0,-300,255,0
21597232,5506,-300,0,2,-298,255,0
21600580,5500,-300,0,3,-297,255,0
21603924,5511,-301,0,-5,-306,255,0
21620420,5188,-253,0,59,-194,255,6
21623728,5006,-225,0,91,-134,255,66
21627048,4782,-192,0,112,-80,255,120
21646812,4379,-131,0,28,-103,255,97
21650108,4176,-101,0,101,0,200,200
21663320,3461,5,0,9,14,185,215
21666604,3470,4,0,-4,0,200,200
21669904,3368,19,0,51,70,130,255
21686396,2433,160,0,32,192,8,255
21689684,2028,220,0,202,422,0,255
21692988,1564,290,0,232,522,0,255
21706184,865,395,0,267,662,0,255
21709528,648,427,0,108,535,0,255
21712824,579,438,0,34,472,0,255
21736040,197,495,0,29,524,0,255
21739360,153,502,0,22,524,0,255
21759284,243,488,0,-11,477,0,255
21762608,201,494,0,21,515,0,255
21779200,0,525,0,0,525,0,255
21782444,0,525,0,0,525,0,255
525,0,525,0,0,525,0,0
21801928,0,525,0,0,525,0,255
21805184,0,525,0,0,525,0,255
525,0,525,0,0,525,0,0
21824728,0,525,0,0,525,0,255
21828024,0,525,0,0,525,0,255
21847848,0,525,0,0,525,0,255
21851164,0,525,0,0,525,0,255
21867712,433,460,0,0,460,0,255
21871024,433,460,0,0,460,0,255
21890900,77,513,0,-11,502,0,255
21894228,168,499,0,-45,454,0,255
21914116,463,455,0,0,455,0,255
21917400,463,455,0,0,455,0,255
21937276,1034,369,0,-75,294,0,255
21940620,1210,343,0,-88,255,0,255
21960440,1774,258,0,-27,231,0,255
21963740,1472,304,0,151,455,0,255
21980244,2166,200,0,-169,31,169,231
21983548,2352,172,0,-93,79,121,255
22003348,2544,143,0,-42,101,100,255
22006644,2550,142,0,-3,139,61,255
22026456,3560,-9,0,-31,-40,240,160
22029744,3561,-9,0,0,-9,209,191
22049520,3564,-9,0,0,-9,209,191
22052804,3561,-9,0,1,-8,207,193
22072556,3596,-14,0,-35,-49,249,151
22075892,3604,-15,0,-4,-19,219,181
22079180,3588,-13,0,8,-5,205,195
22095668,3541,-6,0,-7,-13,213,187
22098972,3519,-2,0,11,9,192,208
22102268,3534,-5,0,-7,-12,212,188
22118768,3379,18,0,39,57,143,255
22122068,3196,45,0,91,136,63,255
22125372,3026,71,0,85,156,44,255
22138576,2665,125,0,39,164,36,255
22141868,2769,109,0,-52,57,143,255
22145172,2698,120,0,35,155,45,255
22161672,2476,153,0,3,156,43,255
22164972,2444,158,0,16,174,26,255
22168268,2460,156,0,-8,148,52,255
22184768,2451,157,0,-8,149,52,255
22188076,2433,160,0,9,169,31,255
22191376,2467,154,0,-17,137,63,255
22204580,2465,155,0,1,156,44,255
22207884,2441,158,0,12,170,30,255
22211188,2451,157,0,-5,152,48,255
22231028,2475,153,0,0,153,47,255
22234324,2500,150,0,-12,138,63,255
22237628,2607,133,0,-53,80,120,255
22250912,3398,15,0,-122,-107,255,94
22254224,3386,17,0,6,23,177,223
22257536,3478,3,0,-46,-43,242,158
22274088,3522,-3,0,4,1,200,200
22277392,3522,-3,0,0,-3,203,197
22280688,3582,-12,0,-30,-42,242,158
22297296,4162,-99,0,-27,-126,255,74
22300620,4206,-105,0,-22,-127,255,73
22303948,4328,-124,0,-61,-185,255,15
22320540,4360,-129,0,12,-117,255,84
22323856,4385,-132,0,-12,-144,255,55
22327172,4387,-133,0,-1,-134,255,66
22343772,4169,-100,0,36,-64,255,137
22347096,4083,-87,0,43,-44,244,156
22350420,4000,-75,0,41,-34,233,167
22363704,3533,-4,0,39,35,166,234
22367016,3533,-4,0,0,-4,204,196
22370324,3534,-5,0,0,-5,205,195
22386880,3400,15,0,0,15,185,215
22390184,3162,50,0,119,169,31,255
22393512,2882,92,0,140,232,0,255
22406788,2471,154,0,0,154,46,255
22410096,2480,153,0,-4,149,52,255
22413416,2472,154,0,4,158,42,255
22433304,2429,160,0,-6,154,46,255
22436620,2441,158,0,-6,152,48,255
22439940,2429,160,0,6,166,34,255
22456516,2343,173,0,0,173,27,255
22459824,2411,163,0,-34,129,71,255
22463124,2466,155,0,-27,128,73,255
22476360,2472,154,0,0,154,47,255
22479668,2471,154,0,0,154,46,255
22482976,2573,139,0,-51,88,112,255
22499572,3464,5,0,-23,-18,218,182
22502888,3515,-2,0,-25,-27,227,173
22506200,3486,2,0,14,16,184,216
22522800,4124,-93,0,-62,-155,255,45
22526136,4330,-124,0,-103,-227,255,0
22529460,4460,-144,0,-65,-209,255,0
22546024,4500,-150,0,-9,-159,255,41
22549336,4628,-169,0,-64,-233,255,0
22552656,4744,-186,0,-58,-244,255,0
22565968,5147,-247,0,-32,-279,255,0
22569288,5200,-255,0,-26,-281,255,0
22572608,5238,-260,0,-19,-279,255,0
22589208,5193,-253,0,16,-237,255,0
22592536,5123,-243,0,35,-208,255,0
22595856,5075,-236,0,24,-212,255,0
22612412,4474,-146,0,6,-140,255,60
22615708,4488,-148,0,-7,-155,255,45
22619000,4505,-150,0,-8,-158,255,41
22632180,4272,-115,0,81,-34,234,166
22635484,4105,-90,0,83,-7,207,193
22638804,3818,-47,0,143,96,105,255
22655316,3497,0,0,0,0,200,200
22658620,3191,46,0,153,199,1,255
22661932,2860,96,0,165,261,0,255
22678476,2294,180,0,103,283,0,255
22681788,1969,229,0,162,391,0,255
22685112,1535,294,0,217,511,0,255
22704976,586,437,0,89,526,0,255
22708272,507,448,0,39,487,0,255
22721516,514,447,0,2,449,0,255
22724828,442,458,0,36,494,0,255
22728136,355,471,0,43,514,0,255
22744712,149,502,0,19,521,0,255
22748032,151,502,0,-1,501,0,255
22751364,120,507,0,15,522,0,255
22771080,0,525,0,0,525,0,255
22774328,0,525,0,0,525,0,255
525,0,525,0,0,525,0,0
22793832,0,525,0,0,525,0,255
22797084,0,525,0,0,525,0,255
525,0,525,0,0,525,0,0
22816600,0,525,0,0,525,0,255
22819856,0,525,0,0,525,0,255
22836368,393,466,0,132,598,0,255
22839696,0,525,0,196,721,0,255
22862912,0,525,0,0,525,0,255
22866224,0,525,0,0,525,0,255
22882820,0,525,0,133,658,0,255
22886132,0,525,0,0,525,0,255
22906064,357,471,0,69,540,0,255
22909384,444,458,0,-43,415,0,255
22929244,558,441,0,-20,421,0,255
22932544,555,441,0,1,442,0,255
22952492,589,436,0,0,436,0,255
22955832,606,434,0,-8,426,0,255
22972464,956,381,0,-47,334,0,255
22975780,1000,375,0,-22,353,0,255
22995692,1436,309,0,-25,284,0,255
22998984,1461,305,0,-12,293,0,255
23018956,2174,198,0,-79,119,81,255
23022284,2335,174,0,-80,94,106,255
23042272,2811,103,0,-161,-58,255,142
23045600,3142,53,0,-165,-112,255,89
23062208,3460,6,0,1,7,193,207
23065496,3251,37,0,104,141,59,255
23085512,4180,-102,0,34,-68,255,133
23088852,4108,-91,0,36,-55,255,145
23105556,4192,-103,0,-13,-116,255,83
23108900,4394,-134,0,-101,-235,255,0
23132112,4189,-103,0,104,1,200,200
23135456,4079,-86,0,55,-31,231,169
23138796,4004,-75,0,37,-38,238,162
23152052,3461,5,0,8,13,187,213
23155388,3459,6,0,1,7,193,207
23175288,2426,161,0,122,283,0,255
23178624,2500,150,0,-37,113,87,255
23198456,1816,252,0,210,462,0,255
23201760,1466,305,0,175,480,0,255
23205112,1500,300,0,-17,283,0,255
23221616,1463,305,0,-13,292,0,255
23224916,1463,305,0,0,305,0,255
23228204,1464,305,0,0,305,0,255
23241412,1494,300,0,-3,297,0,255
23244716,1448,307,0,23,330,0,255
23264604,1475,303,0,-3,300,0,255
23267908,1462,305,0,6,311,0,255
23271208,1446,308,0,8,316,0,255
23287732,1511,298,0,-3,295,0,255
23291088,1511,298,0,0,298,0,255
23294372,1505,299,0,3,302,0,255
23310944,2422,161,0,-181,-20,219,181
23314236,2457,156,0,-17,139,62,255
23317532,2427,160,0,15,175,25,255
23334020,2798,105,0,-102,3,197,203
23337328,3087,61,0,-144,-83,255,118
23340644,3409,13,0,-161,-148,255,53
23353904,3482,2,0,-9,-7,206,194
23357196,3703,-30,0,-110,-140,255,60
23360496,3888,-58,0,-92,-150,255,50
23377052,4461,-144,0,19,-125,255,76
23380388,4500,-150,0,-19,-169,255,31
23383724,4550,-157,0,-25,-182,255,18
23400260,5265,-264,0,-70,-334,255,0
23403572,5326,-273,0,-30,-303,255,0
23406876,5402,-285,0,-38,-323,255,0
23423376,5410,-286,0,-11,-297,255,0
23426676,5454,-293,0,-22,-315,255,0
23429972,5462,-294,0,-4,-298,255,0
23446480,5086,-237,0,64,-173,255,27
23449796,4902,-210,0,92,-118,255,82
23453100,4776,-191,0,63,-128,255,72
23469640,4397,-134,0,51,-83,255,117
23472976,4469,-145,0,-36,-181,255,19
23476268,4316,-122,0,76,-46,245,155
23489488,3310,28,0,155,183,17,255
23492840,3518,-2,0,-104,-106,255,94
23496180,3500,0,0,9,9,191,209
23512684,2505,149,0,25,174,26,255
23515968,2494,150,0,5,155,44,255
23519260,2482,152,0,6,158,42,255
23535848,1530,295,0,71,366,0,255
23539140,1524,296,0,3,299,0,255
23542444,1518,297,0,3,300,0,255
23555652,1525,296,0,3,299,0,255
23558960,1471,304,0,27,331,0,255
23562268,1422,311,0,24,335,0,255
23582144,1486,302,0,-20,282,0,255
23585448,1486,302,0,0,302,0,255
23588740,1452,307,0,17,324,0,255
23601952,1524,296,0,-3,293,0,255
23605264,1524,296,0,0,296,0,255
23608552,1530,295,0,-3,292,0,255
23625084,1877,243,0,-68,175,26,255
23628396,2042,218,0,-82,136,64,255
23631712,2210,193,0,-84,109,91,255
23648200,2500,150,0,2,152,48,255
23651548,2547,142,0,-23,119,81,255
23654844,2737,114,0,-95,19,181,219
23671424,3524,-3,0,-3,-6,207,193
23674712,3536,-5,0,-6,-11,211,189
23678004,3653,-22,0,-58,-80,255,119
23691236,4499,-149,0,-69,-218,255,0
23694580,4498,-149,0,0,-149,255,51
23697916,4500,-150,0,-1,-151,255,49
23714428,5125,-243,0,-60,-303,255,0
23717740,5284,-267,0,-79,-346,255,0
23721052,5426,-288,0,-71,-359,255,0
23737592,5500,-300,0,0,-300,255,0
23740924,5500,-300,0,0,-300,255,0
23744200,5500,-300,0,0,-300,255,0
23757476,5500,-300,0,0,-300,255,0
23760752,5500,-300,0,0,-300,255,0
23764036,5500,-300,0,0,-300,255,0
23787196,5167,-250,0,33,-217,255,0
23790504,5026,-228,0,70,-158,255,42
23803720,4500,-150,0,15,-135,255,66
23807012,4500,-150,0,0,-150,255,50
23810340,4498,-149,0,1,-148,255,52
23830188,3708,-31,0,125,94,106,255
23833496,3544,-6,0,82,76,125,255
23853292,3009,73,0,109,182,18,255
23856612,2681,122,0,164,286,0,255
23876416,2261,185,0,89,274,0,255
23879732,2144,203,0,58,261,0,255
23896316,1533,295,0,12,307,0,255
23899620,1519,297,0,7,304,0,255
23919444,1487,301,0,9,310,0,255
23922752,1505,299,0,-9,290,0,255
23942580,1652,277,0,-31,246,0,255
23945896,1697,270,0,-22,248,0,255
23965776,2486,152,0,-30,122,78,255
23969072,2500,150,0,-7,143,57,255
23988904,2968,79,0,-55,24,176,224
23992204,3499,0,0,-265,-265,255,0
24032012,4709,-181,0,-85,-266,255,0
24035320,4902,-210,0,-96,-306,255,0
24055204,5499,-299,0,0,-299,255,0
24058488,5506,-300,0,-3,-303,255,0
24075024,5518,-302,0,-6,-308,255,0
24078324,5518,-302,0,0,-302,255,0
24101592,5487,-298,0,3,-295,255,0
24104892,5474,-296,0,6,-290,255,0
24121408,5008,-226,0,97,-129,255,72
24124720,4806,-195,0,101,-94,255,106
24144588,4392,-133,0,28,-105,255,95
24147888,4175,-101,0,108,7,193,207
24164404,3493,1,0,21,22,178,222
24167700,3492,1,0,0,1,199,201
24187544,2480,153,0,6,159,41,255
24190840,2457,156,0,11,167,33,255
24210720,1647,277,0,75,352,0,255
24214032,1564,290,0,41,331,0,255
24233856,1514,297,0,2,299,0,255
24237172,1506,299,0,4,303,0,255
24256984,1521,296,0,-7,289,0,255
24260296,1596,285,0,-37,248,0,255
24263604,1650,277,0,-27,250,0,255
24276884,2161,200,0,-80,120,80,255
24280208,2311,178,0,-75,103,97,255
24303340,2733,115,0,-79,36,165,235
24306656,2940,84,0,-103,-19,219,181
24309980,3212,43,0,-136,-93,255,108
24326508,3638,-20,0,-59,-79,255,121
24329812,3715,-32,0,-38,-70,255,130
24333120,3945,-66,0,-115,-181,255,19
24346440,3977,-71,0,5,-66,255,134
24349792,4001,-75,0,-12,-87,255,113
24353140,4098,-89,0,-48,-137,255,62
24369712,4525,-153,0,-36,-189,255,11
24373020,4856,-203,0,-165,-368,255,0
24376336,5426,-288,0,-285,-573,255,0
24392836,5137,-245,0,160,-85,255,115
24396180,4999,-224,0,69,-155,255,45
24399528,5464,-294,0,-232,-526,255,0
24416040,5421,-288,0,8,-280,255,0
24419348,5386,-282,0,17,-265,255,0
24422652,5296,-269,0,45,-224,255,0
24439208,4559,-158,0,139,-19,219,181
24442504,4554,-158,0,2,-156,255,45
24445812,4486,-147,0,34,-113,255,87
24459036,4384,-132,0,22,-110,255,90
24462336,4251,-112,0,66,-46,246,154
24465640,4079,-86,0,86,0,200,200
24482176,3477,3,0,30,33,167,233
24485472,3483,2,0,-3,-1,200,200
24488772,3361,20,0,61,81,119,255
24502044,2485,152,0,72,224,0,255
24505352,2493,151,0,-4,147,53,255
24508652,2447,157,0,23,180,20,255
24528532,1907,238,0,44,282,0,255
24531856,1754,261,0,76,337,0,255
24535184,1670,274,0,42,316,0,255
24551776,1507,298,0,0,298,0,255
24555092,1508,298,0,0,298,0,255
24558404,1499,300,0,4,304,0,255
24571668,1610,283,0,-32,251,0,255
24574988,1683,272,0,-36,236,0,255
24578308,1773,259,0,-45,214,0,255
24594924,2277,183,0,-71,112,89,255
24598236,2395,165,0,-59,106,94,255
24601544,2441,158,0,-23,135,65,255
24618076,2573,139,0,-40,99,102,255
24621384,2775,108,0,-101,7,193,207
24624700,2906,89,0,-65,24,177,223
24641248,3527,-4,0,-10,-14,214,186
24644544,3562,-9,0,-17,-26,226,174
24647852,3783,-42,0,-110,-152,255,48
24661116,4060,-84,0,153,69,131,255
24664420,4209,-106,0,-74,-180,255,20
24684272,4934,-215,0,-22,-237,255,0
24687592,5160,-249,0,-113,-362,255,0
24690916,5194,-254,0,-17,-271,255,0
24707452,5022,-228,0,23,-205,255,0
24710760,5420,-288,0,-199,-487,255,0
24714064,5419,-287,0,0,-287,255,0
24730604,5271,-265,0,24,-241,255,0
24733924,5156,-248,0,57,-191,255,10
24737232,4646,-171,0,255,84,117,255
24750504,4175,-101,0,275,174,26,255
24753816,4077,-86,0,49,-37,237,163
24757112,4120,-93,0,-21,-114,255,86
24773744,4005,-75,0,98,23,178,222
24777060,3898,-59,0,53,-6,206,194
24780376,3715,-32,0,91,59,141,255
24796904,3245,38,0,8,46,154,246
24800212,3009,73,0,118,191,9,255
24803544,2880,93,0,64,157,43,255
24823408,2355,171,0,17,188,11,255
24826720,2199,195,0,78,273,0,255
24840028,1767,259,0,54,313,0,255
24843364,1684,272,0,41,313,0,255
24846684,1598,285,0,43,328,0,255
24863256,1482,302,0,12,314,0,255
24866572,1465,305,0,8,313,0,255
24869896,1465,305,0,0,305,0,255
24883148,1594,285,0,-31,254,0,255
24886468,1674,273,0,-40,233,0,255
24889788,1773,259,0,-49,210,0,255
24913028,2500,150,0,-46,104,97,255
24916324,2452,157,0,24,181,19,255
24929540,2838,99,0,-96,3,198,202
24932856,2936,84,0,-49,35,165,235
24936172,3228,40,0,-146,-106,255,95
24956016,3906,-60,0,-79,-139,255,60
24959332,4007,-76,0,-50,-126,255,74
24979196,4673,-175,0,-66,-241,255,0
24982508,4848,-202,0,-87,-289,255,0
25002416,5454,-293,0,-19,-312,255,0
25005720,5468,-295,0,-7,-302,255,0
25022280,5500,-300,0,22,-278,255,0
25025572,5530,-304,0,-15,-319,255,0
25045460,5345,-276,0,77,-199,255,1
25048756,5381,-282,0,-18,-300,255,0
25068564,4500,-150,0,0,-150,255,50
25071892,4335,-125,0,82,-43,242,158
25088440,3393,16,0,7,23,177,223
25091780,3021,71,0,186,257,0,255
25115044,1538,294,0,17,311,0,255
25118384,1528,295,0,5,300,0,255
25135044,500,450,0,17,467,0,255
25138392,600,435,0,-50,385,0,255
25158232,170,499,0,44,543,0,255
25161548,98,510,0,36,546,0,255
25178172,222,491,0,54,545,0,255
25181492,222,491,0,0,491,0,255
25201356,0,525,0,0,525,0,255
25204664,0,525,0,0,525,0,255
25227844,0,525,0,0,525,0,255
25231152,0,525,0,0,525,0,255
25247708,74,513,0,-10,503,0,255
25251032,113,508,0,-19,489,0,255
25270864,464,455,0,-7,448,0,255
25274164,451,457,0,6,463,0,255
25290680,421,461,0,-7,454,0,255
25293988,430,460,0,-4,456,0,255
25313884,863,395,0,40,435,0,255
25317212,926,386,0,-31,355,0,255
25340428,1411,313,0,6,319,0,255
25343736,1519,297,0,-54,243,0,255
25347040,1580,288,0,-30,258,0,255
25360324,1920,237,0,-27,210,0,255
25363664,1980,228,0,-30,198,2,255
25383520,2471,154,0,-40,114,86,255
25386820,2448,157,0,11,168,31,255
25390124,2462,155,0,-7,148,52,255
25406620,2834,99,0,-56,43,157,243
25409904,2935,84,0,-50,34,166,234
25413236,3027,70,0,-46,24,176,224
25426488,3427,10,0,-6,4,196,204
25429784,3480,3,0,-26,-23,223,177
25449572,3533,-4,0,-6,-10,211,189
25452872,3512,-1,0,10,9,192,208
25456172,3520,-3,0,-4,-7,207,193
25472636,3525,-3,0,3,0,200,200
25475928,3518,-2,0,3,1,200,200
25479228,3512,-1,0,3,2,199,201
25495712,3452,7,0,2,9,191,209
25499012,3331,25,0,60,85,115,255
25502304,3157,51,0,87,138,62,255
25518824,2443,158,0,12,170,29,255
25522116,2486,152,0,-21,131,70,255
25525416,2567,139,0,-40,99,101,255
25541908,2513,148,0,-3,145,56,255
25545208,2480,153,0,16,169,31,255
25548500,2472,154,0,4,158,42,255
25561692,2445,158,0,3,161,39,255
25564992,2451,157,0,-3,154,46,255
25568296,2460,156,0,-4,152,49,255
25588076,2487,151,0,-3,148,52,255
25591372,2493,151,0,-3,148,52,255
25594672,2480,153,0,6,159,41,255
25607860,2534,144,0,-23,121,79,255
25611156,2615,132,0,-40,92,108,255
25614464,2812,103,0,-98,5,196,204
25631004,3536,-5,0,-9,-14,214,186
25634344,3518,-2,0,9,7,194,206
25637632,3535,-5,0,-8,-13,213,187
25654116,3984,-72,0,-121,-193,255,6
25657440,4173,-100,0,-94,-194,255,5
25660748,4265,-114,0,-46,-160,255,40
25677332,4475,-146,0,0,-146,255,54
25680608,4494,-149,0,-9,-158,255,42
25683896,4499,-149,0,-2,-151,255,48
25700444,4475,-146,0,0,-146,255,55
25703784,4463,-144,0,6,-138,255,62
25707128,4462,-144,0,0,-144,255,57
25720292,4394,-134,0,23,-111,255,89
25723588,4292,-118,0,51,-67,255,133
25726892,4154,-98,0,69,-29,229,171
25743436,3564,-9,0,24,15,186,214
25746728,3537,-5,0,13,8,193,207
25750020,3538,-5,0,0,-5,206,194
25763216,3109,58,0,113,171,28,255
25766536,2817,102,0,146,248,0,255
25769856,2582,137,0,117,254,0,255
25786376,2465,155,0,-1,154,46,255
25789680,2416,162,0,24,186,13,255
25792980,2267,184,0,74,258,0,255
25809568,1548,292,0,57,349,0,255
25812868,1520,297,0,14,311,0,255
25816180,1519,297,0,0,297,0,255
25832704,1513,298,0,-7,291,0,255
