Timestamp_uS,Position,P,I,D,Total_Adjustment,PWM_L,PWM_R
19835044,3353,14,0,165,179,20,255
19851648,2581,91,0,351,442,0,255
19854964,2480,102,0,181,283,0,255
19858264,2460,104,0,36,140,60,255
19878080,2431,106,0,-12,94,106,255
19881388,2421,107,0,18,125,75,255
19884692,2260,124,0,289,413,0,255
19897944,1471,202,0,12,214,0,255
19901248,1477,202,0,-10,192,9,255
19904560,1470,203,0,12,215,0,255
19921092,1089,241,0,525,766,0,255
19924400,767,273,0,579,852,0,255
19927752,604,289,0,293,582,0,255
19944264,435,306,0,46,352,0,255
19947572,420,308,0,27,335,0,255
19950876,428,307,0,-14,293,0,255
19967428,413,308,0,-1,307,0,255
19970736,413,308,0,0,308,0,255
19974036,427,307,0,-25,282,0,255
19987280,343,315,0,50,365,0,255
19990604,332,316,0,19,335,0,255
19993924,322,317,0,18,335,0,255
20010500,343,315,0,16,331,0,255
20013816,362,313,0,-34,279,0,255
20017128,378,312,0,-28,284,0,255
20030352,411,308,0,-27,281,0,255
20033668,420,308,0,-16,292,0,255
20036972,428,307,0,-14,293,0,255
20053584,468,303,0,399,702,0,255
20056876,456,304,0,21,325,0,255
20060176,449,305,0,12,317,0,255
20076684,428,307,0,-16,291,0,255
20079988,435,306,0,-12,294,0,255
20083292,435,306,0,0,306,0,255
20099796,435,306,0,12,318,0,255
20103104,434,306,0,1,307,0,255
20106412,428,307,0,10,317,0,255
20122964,515,298,0,-82,216,0,255
20126312,542,295,0,-48,247,0,255
20129608,595,290,0,-95,195,5,255
20142904,870,263,0,-180,83,117,255
20146240,878,262,0,-14,248,0,255
20149576,936,256,0,-104,152,48,255
20166252,1370,213,0,-138,75,126,255
20169544,1471,202,0,-181,21,179,221
20172844,1500,200,0,-52,148,53,255
20189320,1569,193,0,-12,181,20,255
20192620,1580,192,0,-19,173,28,255
20195916,1569,193,0,19,212,0,255
20212432,2160,134,0,-477,-343,255,0
20215748,2347,115,0,-336,-221,255,0
20219068,2450,105,0,-185,-80,255,120
20235640,2475,102,0,-18,84,116,255
20238952,2475,102,0,0,102,98,255
20242260,2466,103,0,16,119,81,255
20262148,2474,102,0,-34,68,132,255
20265460,2484,101,0,-18,83,117,255
20278712,2519,98,0,-52,46,155,245
20282020,2714,78,0,-351,-273,255,0
20285344,2819,68,0,-189,-121,255,80
20301980,3421,7,0,-95,-88,255,113
20305300,3485,1,0,-115,-114,255,87
20308624,3456,4,0,52,56,144,255
20321884,3506,0,0,-52,-52,252,148
20325200,3477,2,0,52,54,146,254
20328520,3439,6,0,68,74,126,255
20345124,3184,31,0,203,234,0,255
20348456,3002,49,0,327,376,0,255
20351792,2737,76,0,477,553,0,255
20368412,2483,101,0,-1,100,101,255
20371724,2480,102,0,5,107,93,255
20375040,2455,104,0,45,149,51,255
20394912,2482,101,0,-16,85,115,255
20398232,2472,102,0,18,120,80,255
20418124,2907,59,0,-252,-193,255,8
20421456,3098,40,0,-343,-303,255,0
20441428,3496,0,0,16,16,184,216
20444744,3516,-1,0,-36,-37,237,163
20461348,3525,-2,0,-1,-3,204,196
20464676,3535,-3,0,-18,-21,221,179
20484600,3535,-3,0,3,0,200,200
20487920,3525,-2,0,18,16,185,215
20501204,3536,-3,0,-37,-40,241,159
20504524,3526,-2,0,18,16,185,215
20507852,3527,-2,0,-1,-3,204,196
20531108,3370,13,0,-16,-3,203,197
20534444,3447,5,0,-138,-133,255,67
20554380,3361,13,0,59,72,127,255
20557708,3315,18,0,82,100,99,255
20574364,3352,14,0,-43,-29,228,172
20577692,3378,12,0,-46,-34,234,166
20597636,3448,5,0,63,68,132,255
20600968,3420,8,0,50,58,142,255
20617600,3434,6,0,0,6,194,206
20620916,3443,5,0,-16,-11,210,190
20644204,3370,13,0,-14,-1,201,199
20647532,3369,13,0,1,14,186,214
20664168,3342,15,0,-30,-15,214,186
20667496,3368,13,0,-46,-33,233,167
20687372,3513,-1,0,-14,-15,215,185
20690680,3498,0,0,27,27,173,227
20710536,3505,0,0,39,39,161,239
20713836,3498,0,0,12,12,188,212
20733696,3506,0,0,28,28,172,228
20737016,3449,5,0,102,107,93,255
20753700,2529,97,0,437,534,0,255
20757012,2442,105,0,156,261,0,255
20776880,2162,133,0,473,606,0,255
20780200,1747,175,0,747,922,0,255
20800028,1326,217,0,286,503,0,255
20803332,889,261,0,786,1047,0,255
20823236,469,303,0,-23,280,0,255
20826536,475,302,0,-10,292,0,255
20829884,700,280,0,-405,-125,255,75
20846432,0,350,0,217,567,0,255
20849768,0,350,0,0,350,0,255
20853084,0,350,0,0,350,0,255
20866364,0,350,0,0,350,0,255
20869680,0,350,0,0,350,0,255
20889344,0,350,0,0,350,0,255
20892600,0,350,0,0,350,0,255
20895868,0,350,0,0,350,0,255
20912244,0,350,0,0,350,0,255
20915508,0,350,0,0,350,0,255
20918772,0,350,0,0,350,0,255
20935128,0,350,0,0,350,0,255
20938404,0,350,0,0,350,0,255
20941656,0,350,0,0,350,0,255
20957948,0,350,0,0,350,0,255
20961208,0,350,0,0,350,0,255
20964468,0,350,0,0,350,0,255
20980772,0,350,0,0,350,0,255
20984024,0,350,0,0,350,0,255
20987280,0,350,0,0,350,0,255
21003564,0,350,0,0,350,0,255
21006820,0,350,0,0,350,0,255
21010072,0,350,0,0,350,0,255
21026368,0,350,0,0,350,0,255
21029624,0,350,0,0,350,0,255
21032884,0,350,0,0,350,0,255
21045908,0,350,0,0,350,0,255
21049168,0,350,0,0,350,0,255
21052432,0,350,0,0,350,0,255
21068720,0,350,0,0,350,0,255
21071984,0,350,0,0,350,0,255
21075244,0,350,0,0,350,0,255
21091548,0,350,0,0,350,0,255
21094804,0,350,0,0,350,0,255
21098064,0,350,0,0,350,0,255
21114344,0,350,0,0,350,0,255
21117620,0,350,0,0,350,0,255
21120888,0,350,0,0,350,0,255
21134152,0,350,0,0,350,0,255
21137496,0,350,0,0,350,0,255
21140820,0,350,0,0,350,0,255
21160756,428,307,0,50,357,0,255
21164080,449,305,0,-37,268,0,255
21167388,500,300,0,-91,209,0,255
21180652,1407,209,0,-790,-581,255,0
21183972,1467,203,0,-108,95,105,255
21187272,1473,202,0,-10,192,9,255
21203808,2059,144,0,-482,-338,255,0
21207148,2369,113,0,-558,-445,255,0
21210460,2463,103,0,-169,-66,255,135
21227020,2550,95,0,-90,5,195,205
21230316,2734,76,0,-331,-255,255,0
21233636,2862,63,0,-230,-167,255,34
21246912,3498,0,0,-363,-363,255,0
21250264,3500,0,0,-3,-3,203,197
21253596,3500,0,0,0,0,200,200
21270044,3500,0,0,0,0,200,200
21273312,3500,0,0,0,0,200,200
21276584,3500,0,0,0,0,200,200
21293116,3487,1,0,23,24,176,224
21296412,3425,7,0,111,118,81,255
21299708,3305,19,0,216,235,0,255
21319612,2748,75,0,171,246,0,255
21322932,2710,79,0,68,147,53,255
21342780,2699,80,0,-39,41,160,240
21346088,2719,78,0,-36,42,158,242
21359360,2942,55,0,-77,-22,221,179
21362676,3103,39,0,-289,-250,255,0
21366004,3216,28,0,-203,-175,255,25
21385884,3499,0,0,-10,-10,210,190
21389220,3500,0,0,-1,-1,201,199
21409076,3500,0,0,10,10,190,210
21412404,3500,0,0,0,0,200,200
21432168,3482,1,0,-25,-24,223,177
21435464,3459,4,0,41,45,155,245
21455280,3296,20,0,72,92,108,255
21458592,3241,25,0,99,124,76,255
21475180,3110,39,0,41,80,120,255
21478504,3132,36,0,-39,-3,202,198
21498392,3325,17,0,-45,-28,227,173
21501696,3379,12,0,-97,-85,255,115
21518244,3518,-1,0,-1,-2,203,197
21521596,3512,-1,0,10,9,191,209
21544676,3543,-4,0,-10,-14,215,185
21547972,3550,-5,0,-12,-17,217,183
21567760,3531,-3,0,-12,-15,215,185
21571100,3537,-3,0,-10,-13,214,186
21587612,3530,-3,0,12,9,191,209
21590904,3536,-3,0,-10,-13,214,186
21610684,3493,0,0,-1,-1,201,199
21613984,3499,0,0,-10,-10,210,190
21633792,3458,4,0,-10,-6,206,194
21637096,3441,5,0,30,35,164,236
21656932,3404,9,0,-25,-16,215,185
21660240,3422,7,0,-32,-25,224,176
21680060,3492,0,0,-39,-39,238,162
21683356,3499,0,0,-12,-12,212,188
21686656,3506,0,0,-12,-12,213,187
21699856,3513,-1,0,-1,-2,203,197
21703160,3519,-1,0,-10,-11,212,188
21722952,3460,4,0,41,45,155,245
21726260,3458,4,0,3,7,193,207
21746092,3389,11,0,43,54,146,254
21749396,3408,9,0,-34,-25,225,175
21752712,3408,9,0,0,9,191,209
21769256,3446,5,0,-27,-22,221,179
21772560,3459,4,0,-23,-19,219,181
21775860,3467,3,0,-14,-11,211,189
21789088,3505,0,0,-39,-39,240,160
21792384,3526,-2,0,-37,-39,240,160
21812276,3573,-7,0,-106,-113,255,87
21815616,3571,-7,0,3,-4,203,197
21818952,3602,-10,0,-55,-65,255,134
21835476,3532,-3,0,10,7,193,207
21838780,3519,-1,0,23,22,179,221
21842084,3512,-1,0,12,11,189,211
21858592,3491,0,0,12,12,187,213
21861896,3483,1,0,14,15,184,216
21865208,3467,3,0,28,31,168,232
21881760,3389,11,0,39,50,150,250
21885076,3376,12,0,23,35,165,235
21888384,3367,13,0,16,29,171,229
21904972,3440,6,0,-27,-21,221,179
21908284,3456,4,0,-28,-24,224,176
21911604,3475,2,0,-34,-32,231,169
21924840,3520,-2,0,-27,-29,229,171
21928148,3512,-1,0,14,13,187,213
21931452,3520,-2,0,-14,-16,216,184
21947988,3513,-1,0,-14,-15,215,185
21951300,3528,-2,0,-27,-29,229,171
21954620,3521,-2,0,12,10,190,210
21971164,3527,-2,0,27,25,176,224
21974476,3505,0,0,39,39,161,239
21977784,3498,0,0,12,12,188,212
21991040,3463,3,0,3,6,193,207
21994356,3453,4,0,18,22,178,222
21997680,3432,6,0,37,43,156,244
22014276,3381,11,0,12,23,176,224
22017592,3404,9,0,-41,-32,231,169
22020908,3400,10,0,7,17,183,217
22037512,3444,5,0,16,21,179,221
22040828,3448,5,0,-7,-2,201,199
22044136,3457,4,0,-16,-12,211,189
22060660,3458,4,0,14,18,182,218
22063964,3474,2,0,-28,-26,226,174
22067276,3473,2,0,1,3,196,204
22083824,3410,9,0,63,72,128,255
22087136,3401,9,0,16,25,174,226
22090444,3397,10,0,7,17,183,217
22106980,3391,10,0,0,10,190,210
22110288,3414,8,0,-41,-33,232,168
22113600,3410,9,0,7,16,184,216
22130136,3473,2,0,-12,-10,209,191
22133444,3473,2,0,0,2,198,202
22136744,3481,1,0,-14,-13,212,188
22149952,3489,1,0,-28,-27,227,173
22153272,3480,2,0,16,18,182,218
22156576,3472,2,0,14,16,183,217
22173112,3471,2,0,16,18,181,219
22176420,3463,3,0,14,17,182,218
22179736,3480,2,0,-30,-28,228,172
22196300,3443,5,0,32,37,162,238
22199608,3432,6,0,19,25,174,226
22202924,3431,6,0,1,7,192,208
22219508,3397,10,0,-16,-6,205,195
22222828,3381,11,0,28,39,160,240
22226148,3388,11,0,-12,-1,201,199
22239424,3449,5,0,-32,-27,227,173
22242740,3451,4,0,-3,1,199,201
22246056,3452,4,0,-1,3,197,203
22262640,3481,1,0,0,1,199,201
22265952,3469,3,0,21,24,176,224
22269264,3472,2,0,-5,-3,202,198
22285812,3465,3,0,-10,-7,207,193
22289116,3464,3,0,1,4,195,205
22305664,3428,7,0,14,21,179,221
22308980,3432,6,0,-7,-1,200,200
22312296,3429,7,0,5,12,188,212
22328876,3441,5,0,-5,0,200,200
22332188,3423,7,0,32,39,160,240
22335508,3441,5,0,-32,-27,226,174
22352092,3440,6,0,21,27,173,227
22355404,3461,3,0,-37,-34,233,167
22358716,3479,2,0,-32,-30,230,170
22378604,3522,-2,0,12,10,190,210
22381912,3522,-2,0,0,-2,202,198
22401756,3497,0,0,0,0,200,200
22405052,3489,1,0,14,15,185,215
22418300,3529,-2,0,-12,-14,215,185
22421616,3506,0,0,41,41,160,240
22424924,3482,1,0,43,44,156,244
22444772,3513,-1,0,12,11,189,211
22448080,3490,1,0,41,42,158,242
22467952,3472,2,0,-1,1,199,201
22471264,3532,-3,0,-108,-111,255,89
22491076,3480,2,0,1,3,197,203
22494376,3280,22,0,360,382,0,255
22514264,2500,100,0,-91,9,192,208
22517544,2456,104,0,79,183,17,255
22534056,1512,198,0,70,268,0,255
22537412,1507,199,0,9,208,0,255
22557208,1626,187,0,-216,-29,228,172
22560504,1425,207,0,361,568,0,255
22580412,541,295,0,142,437,0,255
22583704,503,299,0,68,367,0,255
22603476,462,303,0,-10,293,0,255
22606776,455,304,0,12,316,0,255
22646528,435,306,0,-12,294,0,255
22649836,426,307,0,16,323,0,255
22669656,420,308,0,-30,278,0,255
22672960,413,308,0,12,320,0,255
22692800,411,308,0,3,311,0,255
22715964,371,312,0,-1,311,0,255
22719276,362,313,0,16,329,0,255
22735836,395,310,0,-10,300,0,255
22739152,397,310,0,-3,307,0,255
22759000,428,307,0,9,316,0,255
22762304,476,302,0,-86,216,0,255
22782116,443,305,0,-1,304,0,255
22785420,449,305,0,-10,295,0,255
22805264,515,298,0,-59,239,0,255
22808572,583,291,0,-122,169,31,255
22811872,886,261,0,-545,-284,255,0
22828412,1470,203,0,27,230,0,255
22831720,1454,204,0,28,232,0,255
22835032,1462,203,0,-14,189,11,255
22848272,1560,194,0,-135,59,141,255
22851592,1621,187,0,-109,78,122,255
22871460,2484,101,0,41,142,57,255
22874764,2477,102,0,12,114,86,255
22878080,2500,100,0,-41,59,142,255
22894636,2472,102,0,118,220,0,255
22897944,2471,102,0,1,103,96,255
22901252,2500,100,0,-52,48,153,247
22914484,2500,100,0,12,112,88,255
22917800,2484,101,0,28,129,70,255
22941032,3315,18,0,-329,-311,255,0
22944360,3408,9,0,-167,-158,255,42
22947668,3475,2,0,-120,-118,255,82
22960900,3535,-3,0,-1,-4,205,195
22964212,3534,-3,0,1,-2,201,199
22967524,3533,-3,0,1,-2,201,199
22984040,3506,0,0,0,0,200,200
22987324,3498,0,0,14,14,186,214
22990628,3449,5,0,88,93,107,255
23007228,2767,73,0,426,499,0,255
23010556,2700,80,0,120,200,0,255
23013868,2559,94,0,253,347,0,255
23027088,2480,102,0,-1,101,100,255
23030392,2473,102,0,12,114,85,255
23033692,2486,101,0,-23,78,122,255
23053520,2554,94,0,-28,66,135,255
23056828,2622,87,0,-122,-35,234,166
23060140,2604,89,0,32,121,78,255
23076748,3310,19,0,-180,-161,255,39
23080064,3433,6,0,-221,-215,255,0
23083376,3499,0,0,-118,-118,255,82
23096564,3519,-1,0,0,-1,201,199
23099856,3512,-1,0,12,11,189,211
23103152,3526,-2,0,-25,-27,227,173
65534,3526,24762,12033,-17494,19301,199,13
23122960,3512,-1,0,27,26,175,225
23126256,3499,0,0,23,23,177,223
23139456,3439,6,0,91,97,103,255
23142760,3360,14,0,142,156,44,255
23146068,3285,21,0,135,156,44,255
23166012,2835,66,0,99,165,35,255
23169336,2791,70,0,79,149,50,255
23172660,2765,73,0,46,119,80,255
23185940,2858,64,0,-122,-58,255,142
23189260,2899,60,0,-73,-13,213,187
23192592,2927,57,0,-50,7,194,206
23209200,3425,7,0,-226,-219,255,0
23212512,3490,1,0,-117,-116,255,84
23215820,3521,-2,0,-55,-57,255,143
23229028,3513,-1,0,41,40,160,240
23232328,3552,-5,0,-70,-75,255,125
23235644,3553,-5,0,-1,-6,207,193
23252180,3521,-2,0,-12,-14,214,186
23255488,3497,0,0,43,43,157,243
23258788,3453,4,0,79,83,117,255
23278704,3000,50,0,257,307,0,255
23282036,2921,57,0,142,199,0,255
23285368,2880,62,0,73,135,65,255
23298692,2654,84,0,59,143,56,255
23302012,2652,84,0,3,87,112,255
23305344,2646,85,0,10,95,104,255
23321952,2900,60,0,-163,-103,255,97
23325280,3000,50,0,-180,-130,255,70
23328604,3111,38,0,-199,-161,255,40
23341928,3404,9,0,217,226,0,255
23345248,3398,10,0,10,20,179,221
23348544,3456,4,0,-104,-100,255,101
23365036,3376,12,0,135,147,53,255
23368340,3280,22,0,172,194,6,255
23371656,3146,35,0,241,276,0,255
23388236,2465,103,0,39,142,57,255
23411364,2286,121,0,142,263,0,255
23414680,2092,140,0,349,489,0,255
23418004,1883,161,0,376,537,0,255
23437860,1485,201,0,27,228,0,255
23441160,1456,204,0,52,256,0,255
23454392,1472,202,0,23,225,0,255
23457696,1466,203,0,10,213,0,255
23461000,1486,201,0,-36,165,35,255
23477504,1443,205,0,10,215,0,255
23480808,1469,203,0,-46,157,44,255
23484100,1451,204,0,32,236,0,255
23503980,1468,203,0,46,249,0,255
23507276,1462,203,0,10,213,0,255
23527192,1645,185,0,-50,135,65,255
23530540,1677,182,0,-57,125,76,255
23550532,2268,123,0,-106,17,183,217
23553868,2324,117,0,-100,17,184,216
23570388,2454,104,0,10,114,85,255
23573692,2441,105,0,23,128,71,255
23593492,2588,91,0,-95,-4,204,196
23596788,2183,131,0,729,860,0,255
23616768,1572,192,0,198,390,0,255
23620060,1616,188,0,-79,109,91,255
23636588,995,250,0,424,674,0,255
23639920,930,257,0,117,374,0,255
23663200,751,274,0,100,374,0,255
23666532,700,280,0,91,371,0,255
23683136,481,301,0,-21,280,0,255
23686480,487,301,0,-10,291,0,255
23703104,487,301,0,0,301,0,255
23706384,482,301,0,9,310,0,255
23729644,441,305,0,72,377,0,255
23732936,405,309,0,64,373,0,255
23752716,469,303,0,23,326,0,255
23756060,456,304,0,23,327,0,255
23772580,701,279,0,-250,29,171,229
23775876,908,259,0,-372,-113,255,87
23795704,1486,201,0,-23,178,22,255
23799004,1485,201,0,1,202,0,255
23815496,1527,197,0,-25,172,28,255
23818796,1582,191,0,-99,92,108,255
23838668,2478,102,0,-55,47,154,246
23841972,2493,100,0,-27,73,127,255
23861768,2500,100,0,-12,88,113,255
23865068,2537,96,0,-66,30,171,229
23884948,3149,35,0,-435,-400,255,0
23888276,3295,20,0,-262,-242,255,0
23908124,3470,3,0,14,17,183,217
23911420,3460,4,0,18,22,178,222
23931212,3479,2,0,48,50,150,250
23934504,3451,4,0,50,54,145,255
23937800,3415,8,0,64,72,127,255
23954344,2851,64,0,311,375,0,255
23957668,2736,76,0,207,283,0,255
23960984,2592,90,0,259,349,0,255
23974204,2518,98,0,192,290,0,255
23977504,2500,100,0,32,132,68,255
23997296,2494,100,0,-1,99,102,255
24000600,2500,100,0,-10,90,111,255
24003944,2512,98,0,-21,77,123,255
24020440,2787,71,0,-194,-123,255,77
24023748,2960,54,0,-311,-257,255,0
24027080,3117,38,0,-282,-244,255,0
24043632,3526,-2,0,-73,-75,255,124
24046932,3530,-3,0,-7,-10,210,190
24050276,3511,-1,0,34,33,167,233
24063512,3505,0,0,1,1,199,201
24066800,3506,0,0,-1,-1,202,198
24070092,3506,0,0,0,0,200,200
24090008,3518,-1,0,-10,-11,212,188
24093352,3486,1,0,57,58,141,255
24096652,3435,6,0,91,97,102,255
24109840,3432,6,0,5,11,188,212
24113144,3397,10,0,63,73,127,255
24116456,3347,15,0,90,105,95,255
24133016,3193,30,0,30,60,139,255
24136332,3171,32,0,39,71,128,255
24139648,3178,32,0,-12,20,181,219
24156252,3310,19,0,-153,-134,255,66
24159568,3311,18,0,-1,17,183,217
24162884,3377,12,0,-118,-106,255,94
24179384,3523,-2,0,-9,-11,211,189
24182676,3518,-1,0,9,8,193,207
24186024,3524,-2,0,-10,-12,213,187
24199336,3543,-4,0,-12,-16,216,184
24202628,3550,-5,0,-12,-17,217,183
24205920,3530,-3,0,36,33,167,233
24222360,3557,-5,0,12,7,194,206
24225652,3529,-2,0,50,48,153,247
24228948,3518,-1,0,19,18,182,218
24245500,3486,1,0,34,35,165,235
24248792,3480,2,0,10,12,188,212
24252080,3464,3,0,28,31,168,232
24268612,3182,31,0,97,128,71,255
24271936,3155,34,0,48,82,117,255
24275252,3138,36,0,30,66,134,255
24291852,2980,52,0,0,52,148,252
24295160,3026,47,0,-82,-35,235,165
24298476,3148,35,0,-219,-184,255,16
24315028,3493,0,0,-117,-117,255,84
24318324,3518,-1,0,-45,-46,246,154
24321612,3518,-1,0,0,-1,201,199
24334876,3506,0,0,10,10,190,210
24338160,3506,0,0,0,0,200,200
24341432,3530,-3,0,-43,-46,246,154
24357972,3512,-1,0,19,18,182,218
24361308,3518,-1,0,-10,-11,212,188
24364652,3524,-2,0,-10,-12,213,187
24381196,3517,-1,0,-10,-11,212,188
24384488,3524,-2,0,-12,-14,215,185
24387836,3518,-1,0,10,9,192,208
24404484,3454,4,0,-37,-33,233,167
24407780,3484,1,0,-54,-53,252,148
24411108,3437,6,0,84,90,110,255
24424440,3607,-10,0,390,380,0,255
24427792,3449,5,0,284,289,0,255
24431092,3468,3,0,-34,-31,231,169
24447584,3461,3,0,-37,-34,233,167
24450884,3460,4,0,1,5,195,205
24454196,3477,2,0,-30,-28,228,172
24470660,3499,0,0,12,12,188,212
24473952,3518,-1,0,-34,-35,236,164
24477244,3512,-1,0,10,9,191,209
24490456,3531,-3,0,-10,-13,213,187
24493744,3531,-3,0,0,-3,203,197
24497024,3525,-2,0,10,8,192,208
24513500,3526,-2,0,0,-2,202,198
24516792,3526,-2,0,0,-2,202,198
24520076,3519,-1,0,12,11,190,210
24536692,3531,-3,0,0,-3,203,197
24539968,3557,-5,0,-46,-51,252,148
24543268,3530,-3,0,48,45,155,245
24563212,3518,-1,0,10,9,192,208
24566504,3525,-2,0,-12,-14,215,185
24586280,3530,-3,0,0,-3,203,197
24589612,3524,-2,0,10,8,192,208
24609444,3536,-3,0,1,-2,201,199
24612740,3542,-4,0,-10,-14,215,185
24629228,3585,-8,0,-10,-18,219,181
24632536,3619,-11,0,-61,-72,255,127
24652408,3755,-25,0,-34,-59,255,141
24655724,3748,-24,0,12,-12,212,188
24675588,3581,-8,0,36,28,173,227
24678884,3558,-5,0,41,36,165,235
24695372,3537,-3,0,-1,-4,205,195
24698668,3518,-1,0,34,33,168,232
24721848,3530,-3,0,-21,-24,224,176
24725188,3525,-2,0,9,7,194,206
24741728,3536,-3,0,0,-3,203,197
24745016,3524,-2,0,21,19,181,219
24764816,3543,-4,0,12,8,192,208
24768108,3536,-3,0,12,9,192,208
24787856,3543,-4,0,0,-4,204,196
24791144,3550,-5,0,-12,-17,217,183
24810908,3550,-5,0,0,-5,205,195
24814192,3543,-4,0,12,8,192,208
24833960,3536,-3,0,12,9,192,208
24837260,3543,-4,0,-12,-16,216,184
24853740,3543,-4,0,-10,-14,215,185
24857032,3544,-4,0,-1,-5,206,194
24876816,3543,-4,0,-9,-13,213,187
24880112,3550,-5,0,-12,-17,217,183
24899848,3544,-4,0,10,6,194,206
24903140,3543,-4,0,1,-3,202,198
24922912,3557,-5,0,-118,-123,255,76
24926228,3512,-1,0,81,80,121,255
24929532,3533,-3,0,-37,-40,241,159
24946024,3532,-3,0,10,7,193,207
24949324,3533,-3,0,-1,-4,205,195
24952628,3527,-2,0,10,8,192,208
24969156,3437,6,0,50,56,144,255
24972472,3404,9,0,59,68,131,255
24975780,3360,14,0,79,93,107,255
24989036,3317,18,0,70,88,112,255
24992352,3312,18,0,9,27,173,227
24995660,3343,15,0,-55,-40,240,160
25012204,3528,-2,0,-95,-97,255,102
25015516,3527,-2,0,1,-1,200,200
25018816,3526,-2,0,1,-1,200,200
25035340,3499,0,0,45,45,155,245
25055088,3511,-1,0,-21,-22,222,178
25058396,3499,0,0,21,21,179,221
25061688,3499,0,0,0,0,200,200
25078208,3164,33,0,131,164,35,255
25081524,2980,52,0,331,383,0,255
25084856,2743,75,0,426,501,0,255
25101400,2445,105,0,-25,80,120,255
25104700,2458,104,0,-23,81,120,255
25108000,2444,105,0,25,130,70,255
25124540,1471,202,0,349,551,0,255
25127840,1470,203,0,1,204,0,255
25131156,1463,203,0,12,215,0,255
25147688,1186,231,0,370,601,0,255
25150992,861,263,0,585,848,0,255
25154336,718,278,0,257,535,0,255
25170932,435,306,0,7,313,0,255
25174244,427,307,0,14,321,0,255
25177544,435,306,0,-14,292,0,255
25190744,405,309,0,39,348,0,255
25194048,413,308,0,-14,294,0,255
25197356,389,311,0,43,354,0,255
25213924,97,340,0,77,417,0,255
25217248,79,342,0,32,374,0,255
25220568,57,344,0,39,383,0,255
25237144,0,350,0,0,350,0,255
25240456,0,350,0,0,350,0,255
25243772,0,350,0,0,350,0,255
25257008,0,350,0,0,350,0,255
25260312,727,277,0,-1308,-1031,255,0
25263628,744,275,0,-30,245,0,255
25280216,408,309,0,511,820,0,255
25283536,278,322,0,234,556,0,255
25286860,0,350,0,500,850,0,255
25303428,237,326,0,-126,200,0,255
25306740,0,350,0,426,776,0,255
25310052,0,350,0,0,350,0,255
25326584,111,338,0,90,428,0,255
25329900,501,299,0,-702,-403,255,0
25333216,0,350,0,901,1251,0,255
25346436,77,342,0,-138,204,0,255
25349744,99,340,0,-39,301,0,255
25353060,99,340,0,0,340,0,255
25372952,0,350,0,99,449,0,255
25376260,0,350,0,0,350,0,255
25379560,0,350,0,0,350,0,255
25392788,0,350,0,0,350,0,255
25396088,0,350,0,0,350,0,255
25399396,0,350,0,0,350,0,255
25415900,0,350,0,0,350,0,255
25419200,0,350,0,0,350,0,255
25422504,0,350,0,0,350,0,255
25439048,57,344,0,-102,242,0,255
25442364,462,303,0,-729,-426,255,0
25445680,462,303,0,0,303,0,255
25462212,370,313,0,-145,168,33,255
25465504,405,309,0,-63,246,0,255
25468796,431,306,0,-46,260,0,255
25482032,441,305,0,-10,295,0,255
25485336,427,307,0,25,332,0,255
25488628,431,306,0,-7,299,0,255
25505152,1314,218,0,-747,-529,255,0
25508472,1440,206,0,-226,-20,220,180
25511772,1483,201,0,-77,124,76,255
25528292,1508,199,0,-45,154,46,255
25531600,1555,194,0,-84,110,91,255
25534908,1749,175,0,-349,-174,255,26
25548204,2427,107,0,-147,-40,240,160
25551508,2447,105,0,-36,69,131,255
25554816,2445,105,0,3,108,91,255
25578024,2529,97,0,-68,29,172,228
25581332,2624,87,0,-171,-84,255,117
25594632,3189,31,0,-329,-298,255,0
25597976,3353,14,0,-295,-281,255,0
25601304,3352,14,0,1,15,184,216
25621224,3506,0,0,-18,-18,218,182
25624540,3506,0,0,0,0,200,200
25644436,3394,10,0,82,92,107,255
25647764,3418,8,0,-43,-35,234,166
25667740,2845,65,0,279,344,0,255
25687676,2482,101,0,32,133,66,255
25690988,2472,102,0,18,120,80,255
25710880,2628,87,0,-174,-87,255,113
25714204,2645,85,0,-30,55,146,254
25734196,3447,5,0,-156,-151,255,49
25737524,3396,10,0,91,101,98,255
25757448,3536,-3,0,-18,-21,221,179
25760772,3516,-1,0,36,35,166,234
25777384,3516,-1,0,19,18,182,218
25780704,3515,-1,0,1,0,200,200
25800628,3371,12,0,30,42,157,243
25803960,3472,2,0,-181,-179,255,22
25823912,3142,35,0,133,168,31,255
25827248,3140,36,0,3,39,161,239
25843916,3385,11,0,-75,-64,255,136
25847236,3462,3,0,-138,-135,255,66
25870504,3506,0,0,-37,-37,238,162
25873820,3506,0,0,0,0,200,200
25890416,3506,0,0,19,19,181,219
25893736,3516,-1,0,-18,-19,219,181
25913696,3505,0,0,-43,-43,243,157
25917016,3494,0,0,19,19,180,220
25936948,3496,0,0,-16,-16,215,185
25940264,3496,0,0,0,0,200,200
25960144,3421,7,0,12,19,180,220
25963452,3428,7,0,-12,-5,205,195
25980032,3447,5,0,-16,-11,210,190
25983344,3447,5,0,0,5,195,205
26003212,3288,21,0,145,166,33,255
26006524,3229,27,0,106,133,67,255
26026464,2854,64,0,262,326,0,255
26029804,2636,86,0,392,478,0,255
26049704,2511,98,0,-140,-42,241,159
26053008,2536,96,0,-45,51,149,251
26056312,2434,106,0,183,289,0,255
26072856,1716,178,0,217,395,0,255
26076164,1476,202,0,432,634,0,255
26079472,1462,203,0,25,228,0,255
